Sub,Block,Obj,AE,SR
20,1,121,9.25926e-4,0.612962963
20,1,22,0.187962963,0.006481481
20,1,54,0.074074074,0.088888889
20,2,32,0.575,9.25926e-4
20,2,28,0.550925926,9.25926e-4
20,2,30,0.252777778,0.074074074
20,2,40,0.081481481,0.2
20,2,5,0.109259259,0.337037037
20,2,123,0.210185185,0.206481481
20,2,103,9.25926e-4,9.25926e-4
20,2,126,0.788888889,0.569444444
20,2,135,0.581481481,0.491666667
20,2,36,0.293518519,0.191666667
20,2,64,0.712037037,0.412962963
20,2,35,0.589814815,0.488888889
20,2,136,0.591666667,0.397222222
20,2,29,0.067592593,0.050925926
20,2,81,9.25926e-4,0.208333333
20,2,101,0.696296296,0.57037037
20,2,11,0.07037037,0.040740741
20,2,65,0.758333333,0.137037037
20,2,15,9.25926e-4,9.25926e-4
20,2,141,9.25926e-4,9.25926e-4
21,1,31,0.684259259,0.567592593
21,1,59,0.878703704,0.625
21,1,64,0.999074074,0.999074074
21,1,20,0.880555556,0.764814815
21,1,41,0.858333333,0.910185185
21,1,17,0.674074074,0.802777778
21,1,55,0.969444444,0.633333333
21,1,30,0.747222222,0.999074074
21,1,34,0.1,0.999074074
21,1,89,0.540740741,0.182407407
21,1,54,0.546296296,0.515740741
21,1,83,0.731481481,0.105555556
21,1,98,0.917592593,0.697222222
21,1,130,0.601851852,0.281481481
21,1,101,0.075925926,0.632407407
21,1,137,0.783333333,0.274074074
21,1,111,0.657407407,0.560185185
21,1,44,0.611111111,0.760185185
21,1,129,0.751851852,0.999074074
21,1,62,0.341666667,0.55462963
21,1,48,0.167592593,0.126851852
21,1,9,0.525,0.24537037
21,1,125,0.418518519,0.462037037
21,1,132,0.67037037,0.512037037
21,1,144,0.488888889,0.025925926
21,1,77,0.835185185,0.946296296
21,1,21,0.999074074,0.978703704
21,1,92,0.112962963,0.050925926
21,1,136,0.643518519,0.901851852
21,1,16,0.543518519,0.101851852
21,1,8,0.397222222,0.418518519
21,1,121,0.203703704,0
21,1,81,0.899074074,0.617592593
21,1,51,0.434259259,0.191666667
21,1,67,0.584259259,0.299074074
21,1,37,0.449074074,0.632407407
21,1,95,0.796296296,0.825
21,1,26,0.581481481,0
21,1,10,0.514814815,0.241666667
21,1,90,0,0
21,1,96,0.336111111,0.391666667
21,1,142,0.664814815,0.527777778
21,1,6,0.793518519,0.089814815
21,1,119,0.999074074,0.038888889
21,1,36,0.999074074,0.959259259
21,1,2,0.661111111,0.575
21,1,47,0.540740741,0.475
21,1,78,0.792592593,0.52962963
21,1,4,0.862037037,0.082407407
21,1,27,0.586111111,0.139814815
21,1,32,0.835185185,0.812962963
21,1,66,0.215740741,0.089814815
21,1,140,0.460185185,0.650925926
21,1,52,0.37037037,0.861111111
21,1,113,0.598148148,0.073148148
21,1,131,0.725,0.764814815
21,1,76,0.713888889,0.901851852
21,1,35,0.916666667,0.893518519
21,1,72,0.113888889,0.12037037
21,1,11,0.357407407,0.45462963
21,1,60,0.942592593,0.872222222
21,1,19,0.6,0.962962963
21,1,139,0.389814815,0
21,1,69,0.4,0.268518519
21,1,108,0.759259259,0.671296296
21,1,87,0.358333333,0.05462963
21,1,85,0.218518519,0.326851852
21,1,15,0.408333333,0.54537037
21,1,105,0.477777778,0.324074074
21,1,23,0.516666667,0.107407407
21,1,143,0.191666667,0
21,1,58,0.646296296,0.999074074
21,1,42,0.509259259,0.87962963
21,1,53,0.511111111,0.243518519
21,1,100,0.07037037,0.055555556
21,1,118,0.223148148,0.202777778
21,1,71,0.439814815,0.111111111
21,1,80,0.999074074,0.999074074
21,1,86,0.157407407,0.70462963
21,1,29,0.65462963,0.882407407
21,1,106,0.52037037,0.330555556
21,1,104,0.033333333,0.498148148
21,1,141,0.5,0.552777778
21,1,79,0.837037037,0.963888889
21,1,97,0.367592593,0.527777778
21,1,7,0.442592593,0.328703704
21,1,102,0.332407407,0.073148148
21,1,148,0.871296296,0.982407407
21,1,73,0.243518519,0.071296296
21,1,147,0.377777778,0.561111111
21,1,68,0.731481481,0.482407407
21,1,84,0.622222222,0.925
21,1,3,0.37962963,0.181481481
21,1,93,0.525925926,0.002777778
21,1,45,0.325925926,0.581481481
21,1,65,0.999074074,0.910185185
21,1,124,0.101851852,0.366666667
21,1,70,0.12037037,0.373148148
21,1,74,0.512962963,0.711111111
21,1,116,0.793518519,0.975
21,1,99,0.650925926,0.999074074
21,1,91,0.935185185,0.628703704
21,1,94,0.807407407,0.825925926
21,1,25,0.59537037,0.628703704
21,1,122,0.42962963,0.675925926
21,1,57,0.453703704,0.180555556
21,1,12,0.324074074,0.297222222
21,1,103,0.030555556,0.217592593
21,1,115,0.162037037,0.082407407
21,1,33,0.52037037,0.285185185
21,1,5,0.808333333,0.762037037
21,1,75,0.174074074,0.707407407
21,1,14,0.262037037,0.165740741
21,1,107,0.512962963,0.69537037
21,1,28,0.971296296,0.948148148
21,1,82,0.757407407,0.822222222
21,1,40,0.577777778,0.655555556
21,1,49,0.827777778,0.999074074
21,1,50,0.499074074,0.584259259
21,1,56,0.3,0.239814815
21,1,135,0.075,0.428703704
21,1,13,0,0.15462963
21,1,18,0.30462963,0.476851852
21,1,134,0,0
21,1,61,0.428703704,0.122222222
21,1,38,0.067592593,0.55
21,1,120,0.253703704,0
21,1,112,0.625,0.897222222
21,1,127,0.780555556,0.944444444
21,1,126,0.888888889,0.998148148
21,1,24,0.687962963,0.532407407
21,1,22,0.314814815,0.156481481
21,1,133,0.383333333,0.246296296
21,1,145,0,0.257407407
21,1,88,0.45,0.268518519
21,1,110,0.552777778,0.67962963
21,1,46,0.849074074,0.066666667
21,1,63,0.37962963,0.189814815
21,1,123,0.012962963,0.102777778
21,1,146,0.302777778,0
21,1,117,0.325925926,0.733333333
21,1,114,0.510185185,0.717592593
21,1,138,0.091666667,0.086111111
21,1,1,0.034259259,0.071296296
21,1,109,0.385185185,0.234259259
21,1,43,0.336111111,0.372222222
21,1,39,0.506481481,0.439814815
21,1,128,0.939814815,0.576851852
21,2,103,0,0
21,2,40,0.744444444,0.611111111
21,2,28,0.949074074,0.896296296
21,2,126,0.999074074,0.991666667
21,2,101,0.175925926,0.505555556
21,2,15,0.497222222,0.515740741
21,2,135,0.539814815,0.523148148
21,2,65,0.999074074,0.999074074
21,2,141,0.712037037,0.434259259
21,2,30,0.905555556,0.962962963
21,2,35,0.8,0.865740741
21,2,11,0.169444444,0.511111111
21,2,123,0,0.065740741
21,2,81,0.938888889,0.567592593
21,2,29,0.613888889,0.362037037
21,2,36,0.999074074,0.991666667
21,2,136,0.84537037,0.62037037
21,2,32,0.777777778,0.593518519
21,2,5,0.789814815,0.659259259
21,2,64,0.999074074,0.87962963
22,1,128,0.884259259,0.749074074
22,1,39,0.623148148,0.35
22,1,43,0.837037037,0.278703704
22,1,109,0.348148148,0.622222222
22,1,1,0.006481481,9.25926e-4
22,1,138,0.526851852,0.586111111
22,1,114,0.705555556,0.415740741
22,1,117,0.718518519,0.67962963
22,1,146,0.006481481,0.035185185
22,1,123,0.178703704,0.044444444
22,1,63,0.358333333,0.00462963
22,1,46,0.637037037,0.240740741
22,1,110,0.808333333,0.896296296
22,1,88,0.358333333,0.578703704
22,1,145,9.25926e-4,0.005555556
22,1,133,0.306481481,0.150925926
22,1,22,0.55,0.455555556
22,1,24,0.02037037,0.351851852
22,1,126,1,0.631481481
22,1,127,0.75,0.342592593
22,1,112,0.421296296,0.123148148
22,1,120,0.064814815,0.065740741
22,1,38,0.003703704,0.001851852
22,1,61,0.580555556,0.04537037
22,1,134,0.069444444,0.517592593
22,1,18,0.768518519,0.09537037
22,1,13,0.067592593,0.522222222
22,1,135,0.646296296,0.566666667
22,1,56,0.565740741,0.414814815
22,1,50,0.772222222,0.723148148
22,1,49,0.506481481,0.339814815
22,1,40,0.657407407,0.184259259
22,1,82,0.359259259,0.413888889
22,1,28,0.90462963,0.438888889
22,1,107,1,0.186111111
22,1,14,0.069444444,0.025925926
22,1,75,0.546296296,0.085185185
22,1,5,0.331481481,0.122222222
22,1,33,0.930555556,0.805555556
22,1,115,0.215740741,0.377777778
22,1,103,0.634259259,0.133333333
22,1,12,0.596296296,0.900925926
22,1,57,0.425,0.101851852
22,1,122,0.944444444,0.552777778
22,1,25,0.641666667,0.546296296
22,1,94,1,0.139814815
22,1,91,0.897222222,0.066666667
22,1,99,0.425,0.003703704
22,1,116,0.066666667,0.025925926
22,1,74,0.565740741,0.101851852
22,1,70,0.525925926,0.366666667
22,1,124,0.614814815,0.551851852
22,1,65,0.455555556,0.012037037
22,1,45,0.150925926,0.926851852
22,1,93,0.149074074,9.25926e-4
22,1,3,0.057407407,0.02037037
22,1,84,0.651851852,0.135185185
22,1,68,0.548148148,0.085185185
22,1,147,0.667592593,0.283333333
22,1,73,0.393518519,0.221296296
22,1,148,0.593518519,0.62962963
22,1,102,0.152777778,0.035185185
22,1,7,0.273148148,9.25926e-4
22,1,97,0.537962963,0.510185185
22,1,79,0.558333333,0.622222222
22,1,141,0.560185185,0.123148148
22,1,104,0.442592593,0.524074074
22,1,106,0.540740741,0.375
22,1,29,0.675925926,0.133333333
22,1,86,0.624074074,0.143518519
22,1,80,0.641666667,0.017592593
22,1,71,0.442592593,9.25926e-4
22,1,118,0.758333333,0.55648148099999994
22,1,100,0.469444444,0.55648148099999994
22,1,53,0.208333333,0.026851852
22,1,42,0.283333333,0.030555556
22,1,58,0.282407407,0.135185185
22,1,143,0.559259259,9.25926e-4
22,1,23,0.410185185,0.068518519
22,1,105,0.607407407,0.6
22,1,15,0.191666667,0.173148148
22,1,85,0.205555556,9.25926e-4
22,1,87,0.590740741,0.574074074
22,1,108,0.37962963,0.502777778
22,1,69,0.649074074,0.443518519
22,1,139,0.018518519,0.100925926
22,1,19,0.577777778,0.638888889
22,1,60,0.826851852,0.532407407
22,1,11,0.128703704,0.616666667
22,1,72,0.062962963,9.25926e-4
22,1,35,0.571296296,0.528703704
22,1,76,0.469444444,0.161111111
22,1,131,0.081481481,0.362037037
22,1,113,0.566666667,0.275925926
22,1,52,0.539814815,0.37962963
22,1,140,0.039814815,0.001851852
22,1,66,0.561111111,0.537962963
22,1,32,0.178703704,0.193518519
22,1,27,0.262962963,0.065740741
22,1,4,0.15462963,0.112037037
22,1,78,0.196296296,0.018518519
22,1,47,0.535185185,0.575925926
22,1,2,0.52962963,0.074074074
22,1,36,0.55462963,0.15462963
22,1,119,0.93148148099999994,0.724074074
22,1,6,0.290740741,0.157407407
22,1,142,0.527777778,0.54537037
22,1,96,0.080555556,0.082407407
22,1,90,0.218518519,0.196296296
22,1,10,0.558333333,0.332407407
22,1,26,0.599074074,0.534259259
22,1,95,9.25926e-4,0.788888889
22,1,37,0.482407407,9.25926e-4
22,1,67,0.526851852,0.058333333
22,1,51,0.336111111,0.493518519
22,1,81,0.189814815,0.094444444
22,1,121,0.085185185,0.077777778
22,1,8,0.876851852,0.587037037
22,1,16,0.438888889,0.192592593
22,1,136,0.168518519,0.134259259
22,1,92,0.112037037,0.110185185
22,1,21,0.242592593,9.25926e-4
22,1,77,0.64537037,0.081481481
22,1,144,0.003703704,9.25926e-4
22,1,132,0.535185185,0.996296296
22,1,125,0.583333333,0.44537037
22,1,9,0.357407407,0.538888889
22,1,48,0.825925926,0.964814815
22,1,62,0.528703704,0.873148148
22,1,129,0.65,0.561111111
22,1,44,0.606481481,0.548148148
22,1,111,0.117592593,0.283333333
22,1,137,0.010185185,0.046296296
22,1,101,0.572222222,0.185185185
22,1,130,0.051851852,0.117592593
22,1,98,0.525925926,0.224074074
22,1,83,0.47037037,0.075
22,1,54,0.559259259,9.25926e-4
22,1,89,0.532407407,0.525925926
22,1,34,0.541666667,0.126851852
22,1,30,0.624074074,0.683333333
22,1,55,0.607407407,0.602777778
22,1,17,0.311111111,9.25926e-4
22,1,41,0.525,0.202777778
22,1,20,0.857407407,0.612037037
22,1,64,0.934259259,0.55648148099999994
22,1,59,0.443518519,0.162962963
22,1,31,0.026851852,0.168518519
22,2,64,1,0.622222222
22,2,5,0.362962963,0.068518519
22,2,32,0.325,0.084259259
22,2,136,0.062962963,9.25926e-4
22,2,36,0.564814815,0.146296296
22,2,29,0.641666667,0.101851852
22,2,81,0.289814815,0.008333333
22,2,123,0.048148148,9.25926e-4
22,2,11,0.524074074,0.573148148
22,2,35,0.525,0.447222222
22,2,30,0.593518519,0.768518519
22,2,141,0.380555556,0.192592593
22,2,65,0.525,9.25926e-4
22,2,135,0.762037037,0.530555556
22,2,15,0.012962963,0.034259259
22,2,101,0.619444444,0.515740741
22,2,126,0.918518519,0.552777778
22,2,28,0.925925926,0.222222222
22,2,40,0.56851851900000006,0.316666667
22,2,103,0.331481481,0.118518519
23,1,86,0.575,0.70462963
23,1,22,0.634259259,0.55648148099999994
23,1,62,0.585185185,0.563888889
23,1,39,0.459259259,0.091666667
23,1,133,0.016666667,0.043518519
23,1,91,0.074074074,0
23,1,144,0.65,0.067592593
23,1,96,0.544444444,0.662962963
23,1,5,0.175925926,0.039814815
23,1,48,0.293518519,0.225925926
23,1,46,0.018518519,0.025925926
23,1,10,0.562037037,0.68148148099999994
23,1,90,0.582407407,0.714814815
23,1,134,0.513888889,0.078703704
23,1,7,0.418518519,0.091666667
23,1,51,0.380555556,0.528703704
23,1,80,0.357407407,0
23,1,137,0.021296296,0
23,1,43,0.333333333,0.074074074
23,1,55,0.57962963,0.848148148
23,1,129,0.586111111,0.322222222
23,1,69,0.573148148,0.548148148
23,1,140,0.30462963,0.141666667
23,1,126,0.5,0.00462963
23,1,8,0.119444444,0
23,1,97,0.436111111,0.123148148
23,1,118,0.231481481,0.323148148
23,1,141,0.619444444,0.564814815
23,1,60,0.456481481,0.582407407
23,1,136,0.008333333,0
23,1,26,0.607407407,0.532407407
23,1,56,0.549074074,0.328703704
23,1,42,0.575,0.265740741
23,1,113,0.185185185,0.043518519
23,1,40,0.526851852,0.175925926
23,1,101,0.311111111,0.415740741
23,1,112,0.382407407,0
23,1,103,0.676851852,0.660185185
23,1,142,0.594444444,0.225
23,1,106,0.268518519,0.1
23,1,64,0.140740741,0
23,1,87,0.635185185,0.612962963
23,1,61,0.649074074,0.546296296
23,1,12,0.460185185,0.697222222
23,1,74,0.55648148099999994,0
23,1,23,0.555555556,0.584259259
23,1,50,0.403703704,0.659259259
23,1,31,0.208333333,0
23,1,35,0.335185185,0
23,1,32,0.55,0.014814815
23,1,98,0.537962963,0
23,1,73,0.363888889,0.537962963
23,1,49,0.209259259,0.55648148099999994
23,1,88,0.558333333,0.748148148
23,1,27,0.603703704,0.557407407
23,1,131,0.346296296,0.248148148
23,1,77,0.261111111,0.031481481
23,1,123,0.465740741,0.131481481
23,1,57,0.111111111,0
23,1,25,0.531481481,0.55648148099999994
23,1,11,0.559259259,0.409259259
23,1,128,0.37962963,0.00462963
23,1,84,0.400925926,0.076851852
23,1,59,0.42962963,0.086111111
23,1,53,0.542592593,0.571296296
23,1,121,0.698148148,0.628703704
23,1,102,0.558333333,0.503703704
23,1,21,0.581481481,0.535185185
23,1,79,0.365740741,0.065740741
23,1,93,0.491666667,0.45
23,1,16,0.177777778,0.031481481
23,1,92,0.587962963,0.767592593
23,1,36,0.212962963,0.56851851900000006
23,1,119,0.543518519,0
23,1,81,0.650925926,0.016666667
23,1,82,0.352777778,0.263888889
23,1,111,0.12037037,0.07037037
23,1,1,0.269444444,0
23,1,4,0.084259259,0.001851852
23,1,6,0.053703704,0.377777778
23,1,89,0.634259259,0.65
23,1,29,0.55462963,0.590740741
23,1,120,0.546296296,0.510185185
23,1,147,0.552777778,0.212037037
23,1,37,0.513888889,0.52962963
23,1,45,0.516666667,0.517592593
23,1,9,0.278703704,0.211111111
23,1,18,0.522222222,0.02037037
23,1,95,0.530555556,0.557407407
23,1,70,0.569444444,0.574074074
23,1,28,0.346296296,0.026851852
23,1,68,0.45462963,0.018518519
23,1,72,0.396296296,0.401851852
23,1,104,0.575925926,0.598148148
23,1,99,0.25462963,0.018518519
23,1,139,0.401851852,0.300925926
23,1,108,0.283333333,0
23,1,41,0.249074074,0.109259259
23,1,75,0.366666667,0
23,1,117,0.537037037,0.626851852
23,1,33,0.580555556,0.737962963
23,1,114,0.282407407,0
23,1,122,0.575,0
23,1,52,0.402777778,0
23,1,58,0.489814815,0.342592593
23,1,125,0.536111111,0.535185185
23,1,17,0.517592593,0.131481481
23,1,107,0.381481481,0.05462963
23,1,67,0.368518519,0.247222222
23,1,38,0.269444444,0
23,1,14,0.428703704,0.499074074
23,1,116,0.600925926,0.873148148
23,1,20,0.276851852,0.306481481
23,1,3,0.522222222,0.430555556
23,1,127,0.614814815,0.22962963
23,1,146,0.507407407,0.025925926
23,1,85,0.532407407,0.600925926
23,1,71,0.294444444,0.535185185
23,1,135,0.230555556,0.110185185
23,1,105,0.541666667,0.537962963
23,1,124,0.394444444,0.586111111
23,1,34,0.593518519,0.125
23,1,130,0.050925926,0.021296296
23,1,94,0.406481481,0
23,1,76,0.281481481,0
23,1,138,0.516666667,0.539814815
23,1,47,0.408333333,0.667592593
23,1,19,0.602777778,0
23,1,54,0.222222222,0.344444444
23,1,15,0.55,0.611111111
23,1,143,0.55648148099999994,9.25926e-4
23,1,148,0.294444444,0.116666667
23,1,83,0.215740741,0.032407407
23,1,44,0.32037037,0.041666667
23,1,13,0.591666667,0.559259259
23,1,63,0.528703704,0.798148148
23,1,78,0.335185185,0.437962963
23,1,65,0.25,0.00462963
23,1,30,0.316666667,0.242592593
23,1,24,0.583333333,0.537037037
23,1,2,0.522222222,0.061111111
23,1,110,0.239814815,0
23,1,100,0.557407407,0.666666667
23,1,109,0.297222222,0.023148148
23,1,115,0.523148148,0.761111111
23,1,66,0.269444444,0.869444444
23,1,145,0.597222222,0.010185185
23,1,132,0.057407407,0
23,2,126,0.012962963,0
23,2,40,0.196296296,0.332407407
23,2,123,0.425925926,0.192592593
23,2,81,0.540740741,0.213888889
23,2,5,0.493518519,0.105555556
23,2,30,0.125,0.32962963
23,2,28,0.024074074,0
23,2,136,0.036111111,0
23,2,11,0.203703704,0.460185185
23,2,36,0.075,0.582407407
23,2,15,0.526851852,0.662962963
23,2,32,0.510185185,0.261111111
23,2,29,0.526851852,0.421296296
23,2,103,0.527777778,0.473148148
23,2,65,0.036111111,0.027777778
23,2,135,0.062037037,0.093518519
23,2,64,0.283333333,0.075
23,2,35,0.086111111,0.035185185
23,2,141,0.55462963,0.023148148
23,2,101,0.068518519,0.405555556
24,1,132,0.952777778,0.711111111
24,1,145,0.784259259,9.25926e-4
24,1,66,0.712037037,0.982407407
24,1,115,0.243518519,9.25926e-4
24,1,109,1,0.918518519
24,1,100,0.969444444,0.821296296
24,1,110,1,0.056481481
24,1,2,0.972222222,0.330555556
24,1,24,0.62037037,0.624074074
24,1,30,0.233333333,0.210185185
24,1,65,1,0.809259259
24,1,78,0.497222222,9.25926e-4
24,1,63,0.62037037,1
24,1,13,0.578703704,0.925
24,1,44,0.739814815,0.013888889
24,1,83,0.9,0.813888889
24,1,148,0.567592593,0.300925926
24,1,143,0.388888889,1
24,1,15,0.235185185,0.626851852
24,1,54,0.449074074,0.564814815
24,1,19,0.680555556,0.524074074
24,1,47,0.586111111,0.877777778
24,1,138,0.676851852,0.75
24,1,76,0.648148148,0.589814815
24,1,94,0.655555556,0.005555556
24,1,130,0.573148148,0.662037037
24,1,34,0.528703704,0.753703704
24,1,124,1,0.919444444
24,1,105,0.578703704,0.026851852
24,1,135,0.392592593,0.169444444
24,1,71,0.712037037,0.527777778
24,1,85,0.761111111,0.221296296
24,1,146,0.718518519,0.392592593
24,1,127,0.930555556,0.518518519
24,1,3,0.506481481,0.05
24,1,20,0.694444444,0.275
24,1,116,0.523148148,0.659259259
24,1,14,0.671296296,0.598148148
24,1,38,0.567592593,0.285185185
24,1,67,0.674074074,0.335185185
24,1,107,0.972222222,0.706481481
24,1,17,0.56851851900000006,0.238888889
24,1,125,0.569444444,0.877777778
24,1,58,0.730555556,0.799074074
24,1,52,0.503703704,0.62962963
24,1,122,0.861111111,0.382407407
24,1,114,0.738888889,0.101851852
24,1,33,0.836111111,0.930555556
24,1,117,0.858333333,1
24,1,75,0.746296296,9.25926e-4
24,1,41,0.559259259,0.615740741
24,1,108,0.821296296,1
24,1,139,0.686111111,0.325925926
24,1,99,0.888888889,9.25926e-4
24,1,104,0.523148148,9.25926e-4
24,1,72,0.247222222,0.975
24,1,68,0.469444444,0.016666667
24,1,28,0.64537037,0.698148148
24,1,70,0.661111111,1
24,1,95,0.740740741,0.658333333
24,1,18,0.565740741,0.128703704
24,1,9,0.65462963,0.817592593
24,1,45,0.447222222,1
24,1,37,0.549074074,0.696296296
24,1,147,0.399074074,0.172222222
24,1,120,1,0.990740741
24,1,29,9.25926e-4,0.587962963
24,1,89,0.576851852,9.25926e-4
24,1,6,0.212962963,0.884259259
24,1,4,0.825,0.805555556
24,1,1,0.561111111,0.897222222
24,1,111,0.656481481,0.039814815
24,1,82,0.588888889,0.080555556
24,1,81,0.782407407,0.680555556
24,1,119,0.639814815,0.581481481
24,1,36,0.776851852,0.842592593
24,1,92,0.415740741,0.318518519
24,1,16,0.548148148,0.288888889
24,1,93,0.442592593,0.408333333
24,1,79,0.576851852,0.235185185
24,1,21,0.889814815,0.396296296
24,1,102,0.363888889,0.736111111
24,1,121,0.927777778,0.990740741
24,1,53,0.616666667,0.868518519
24,1,59,0.777777778,1
24,1,84,0.935185185,0.81851851900000006
24,1,128,0.371296296,0.6
24,1,11,0.575,0.715740741
24,1,25,0.503703704,0.306481481
24,1,57,0.622222222,0.25
24,1,123,0.147222222,9.25926e-4
24,1,77,0.705555556,0.559259259
24,1,131,0.860185185,1
24,1,27,0.499074074,0.838888889
24,1,88,0.564814815,0.997222222
24,1,49,0.65462963,0.937962963
24,1,73,0.383333333,0.600925926
24,1,98,0.55648148099999994,0.788888889
24,1,32,0.352777778,0.209259259
24,1,35,0.6,0.567592593
24,1,31,0.603703704,0.612962963
24,1,50,0.268518519,0.146296296
24,1,23,0.569444444,0.305555556
24,1,74,0.584259259,0.191666667
24,1,12,0.561111111,0.555555556
24,1,61,0.77037037,0.773148148
24,1,87,0.736111111,0.719444444
24,1,64,0.830555556,0.503703704
24,1,106,0.687962963,0.72962963
24,1,142,0.32962963,0.331481481
24,1,103,0.281481481,0.078703704
24,1,112,0.72037037,0.274074074
24,1,101,0.660185185,0.853703704
24,1,40,0.571296296,0.296296296
24,1,113,0.390740741,0.162962963
24,1,42,0.399074074,0.780555556
24,1,56,0.378703704,0.087037037
24,1,26,0.238888889,0.878703704
24,1,136,0.631481481,0.542592593
24,1,60,0.937037037,9.25926e-4
24,1,141,0.775925926,0.607407407
24,1,118,0.580555556,0.087037037
24,1,97,0.784259259,0.12962963
24,1,8,0.907407407,0.625
24,1,126,0.576851852,0.738888889
24,1,140,0.494444444,0.717592593
24,1,69,0.548148148,0.561111111
24,1,129,0.751851852,0.978703704
24,1,55,0.352777778,0.378703704
24,1,43,0.452777778,0.642592593
24,1,137,0.557407407,0.59537037
24,1,80,0.438888889,9.25926e-4
24,1,51,0.298148148,0.238888889
24,1,7,0.525,0.035185185
24,1,134,0.527777778,0.608333333
24,1,90,0.630555556,9.25926e-4
24,1,10,0.222222222,0.276851852
24,1,46,0.516666667,0.17962963
24,1,48,0.514814815,0.663888889
24,1,5,0.874074074,0.915740741
24,1,96,0.494444444,0.287037037
24,1,144,0.75,0.725925926
24,1,91,0.772222222,0.090740741
24,1,133,0.643518519,0.55
24,1,39,0.612962963,0.082407407
24,1,62,0.544444444,0.047222222
24,1,22,0.463888889,0.660185185
24,1,86,0.808333333,0.938888889
24,2,101,0.415740741,0.791666667
24,2,141,0.873148148,0.602777778
24,2,35,0.15462963,0.183333333
24,2,64,0.901851852,0.575
24,2,135,0.353703704,0.037037037
24,2,65,1,0.912962963
24,2,103,0.717592593,0.09537037
24,2,29,0.09537037,0.721296296
24,2,32,0.310185185,0.27962963
24,2,15,0.498148148,0.712037037
24,2,36,0.814814815,0.95462963
24,2,11,0.403703704,0.839814815
24,2,136,0.765740741,0.573148148
24,2,28,0.437037037,0.112962963
24,2,30,0.071296296,0.077777778
24,2,5,1,0.928703704
24,2,81,0.646296296,0.753703704
24,2,123,9.25926e-4,9.25926e-4
24,2,40,0.708333333,0.290740741
24,2,126,0.765740741,0.906481481
25,1,44,0.389814815,0.246296296
25,1,52,0.575925926,0.47037037
25,1,11,0.310185185,0.142592593
25,1,84,0.541666667,0.151851852
25,1,16,0.676851852,0.591666667
25,1,137,0.758333333,0.327777778
25,1,36,0.17962963,0.715740741
25,1,54,0.275925926,0.162037037
25,1,29,0.097222222,0.799074074
25,1,82,0.403703704,0.690740741
25,1,46,0.603703704,0.112962963
25,1,95,0.653703704,0.030555556
25,1,53,0.701851852,0.348148148
25,1,145,0.781481481,0.698148148
25,1,88,0.386111111,0.080555556
25,1,42,0.469444444,0.086111111
25,1,27,0.156481481,0.193518519
25,1,39,0.755555556,0.72962963
25,1,48,0.741666667,0.910185185
25,1,58,0.32962963,0.17037037
25,1,112,0.697222222,0.82962963
25,1,126,0.638888889,0.880555556
25,1,78,0.549074074,0.086111111
25,1,127,0.722222222,0.941666667
25,1,96,0.200925926,0.057407407
25,1,64,0.686111111,0.702777778
25,1,55,0.852777778,0.064814815
25,1,13,0.910185185,0.064814815
25,1,104,0.10462963,0.138888889
25,1,28,0.575925926,0.717592593
25,1,6,0.280555556,0.115740741
25,1,91,0.718518519,0.907407407
25,1,22,0.813888889,0.764814815
25,1,70,0.189814815,0.837037037
25,1,120,0.144444444,0.644444444
25,1,121,0.508333333,0.417592593
25,1,38,0.263888889,0.640740741
25,1,108,0.562962963,0.410185185
25,1,63,0.648148148,0.32962963
25,1,85,0.34537037,0.189814815
25,1,102,0.128703704,0.123148148
25,1,49,0.746296296,0.92962963
25,1,94,0.052777778,0
25,1,41,0.69537037,0.598148148
25,1,75,0.626851852,0.603703704
25,1,133,0.775925926,0.209259259
25,1,26,0.063888889,0.064814815
25,1,2,0.144444444,0.689814815
25,1,118,0.140740741,0.176851852
25,1,122,0.657407407,0.799074074
25,1,124,0.799074074,0.738888889
25,1,50,0.289814815,0.249074074
25,1,32,0.662962963,0.083333333
25,1,123,0.676851852,0.565740741
25,1,77,0.282407407,0.213888889
25,1,148,0.789814815,0.948148148
25,1,33,0.69537037,0.075925926
25,1,17,0.297222222,0.260185185
25,1,98,0.243518519,0.083333333
25,1,65,0.62037037,0.941666667
25,1,5,0.789814815,0.625925926
25,1,25,0.205555556,0.081481481
25,1,43,0.119444444,0.037962963
25,1,139,0.257407407,0.132407407
25,1,116,0.687962963,0.5
25,1,20,0.201851852,0.167592593
25,1,86,0.068518519,0.098148148
25,1,59,0.956481481,0.92037037
25,1,9,0.575,0.159259259
25,1,81,0.290740741,0.164814815
25,1,105,0.507407407,0.632407407
25,1,117,0.644444444,0.637037037
25,1,92,0.56851851900000006,0.198148148
25,1,56,0.778703704,0.771296296
25,1,80,0.691666667,0.711111111
25,1,66,0.257407407,0.737962963
25,1,1,0.016666667,0
25,1,144,0.652777778,0.566666667
25,1,19,0.836111111,0.888888889
25,1,79,0.656481481,0.69537037
25,1,57,0.149074074,0.677777778
25,1,130,0.492592593,0.237037037
25,1,3,0.247222222,0.106481481
25,1,90,0.097222222,0.107407407
25,1,40,0.221296296,0.230555556
25,1,67,0.614814815,0.602777778
25,1,71,0.241666667,0.69351851900000006
25,1,51,0.614814815,0.214814815
25,1,69,0.171296296,0.125
25,1,72,0.623148148,0.687037037
25,1,34,0.414814815,0.132407407
25,1,103,0.189814815,0.067592593
25,1,83,0.162037037,0
25,1,125,0.736111111,0.953703704
25,1,113,0.575,0.127777778
25,1,35,0.722222222,0.803703704
