Obj,Rating,Sub,Block
SCENES36,2,86,1
SCENES11,NA,86,2
SCENES37,NA,86,2
SCENES12,6,86,2
SCENES23,NA,86,2
SCENES6,2,86,1
SCENES13,NA,86,2
SCENES20,NA,86,2
SCENES28,6,86,1
SCENES2,3,86,1
SCENES21,7,86,2
SCENES9,5,86,2
SCENES8,NA,86,2
SCENES14,6,86,1
SCENES8,6,86,1
SCENES7,NA,86,2
SCENES20,4,86,1
SCENES37,6,86,1
SCENES40,NA,86,2
SCENES44,6,86,1
SCENES40,6,86,1
SCENES41,NA,86,2
SCENES39,2,86,2
SCENES11,4,86,1
SCENES1,NA,86,2
SCENES22,NA,86,2
SCENES49,4,86,1
SCENES48,NA,86,2
SCENES41,4,86,1
SCENES44,NA,86,2
SCENES18,4,86,1
SCENES5,NA,86,2
SCENES49,NA,88,2
SCENES40,5,88,1
SCENES7,3,88,1
SCENES48,NA,88,2
SCENES39,2,88,1
SCENES23,4,88,1
SCENES12,7,88,1
SCENES26,1,88,1
SCENES25,2,88,1
SCENES20,3,88,1
SCENES6,2,88,1
SCENES22,NA,88,2
SCENES14,NA,88,2
SCENES22,1,88,1
SCENES44,5,88,1
SCENES48,3,88,1
SCENES13,6,88,1
SCENES26,NA,88,2
SCENES12,6,88,2
SCENES9,5,88,1
SCENES20,NA,88,2
SCENES13,NA,88,2
SCENES8,4,88,1
SCENES46,7,88,1
SCENES21,5,88,2
SCENES41,2,88,1
SCENES11,2,88,1
SCENES9,5,88,2
SCENES25,NA,88,2
SCENES8,NA,88,2
SCENES18,2,88,1
SCENES23,NA,88,2
SCENES21,6,88,1
SCENES49,3,88,1
SCENES37,4,88,1
SCENES46,NA,88,2
SCENES5,7,88,1
SCENES6,2,88,2
SCENES14,7,88,1
SCENES10,5,88,1
SCENES43,2,88,2
SCENES28,5,88,1
SCENES41,NA,88,2
SCENES39,2,88,2
SCENES37,NA,88,2
SCENES1,4,88,1
SCENES7,NA,88,2
SCENES2,NA,88,2
SCENES5,NA,88,2
SCENES36,3,88,2
SCENES43,2,88,1
SCENES11,NA,88,2
SCENES10,NA,88,2
SCENES44,NA,88,2
SCENES36,3,88,1
SCENES40,NA,88,2
SCENES2,3,88,1
SCENES1,NA,88,2
SCENES18,1,88,2
SCENES28,NA,88,2
SCENES10,3,93,1
SCENES10,NA,93,2
SCENES37,4,93,1
SCENES6,1,93,2
SCENES28,NA,93,2
SCENES41,NA,93,2
SCENES11,NA,93,2
SCENES6,1,93,1
SCENES26,1,93,1
SCENES9,5,93,2
SCENES13,NA,93,2
SCENES13,6,93,1
SCENES48,NA,93,2
SCENES20,1,93,1
SCENES25,1,93,1
SCENES44,NA,93,2
SCENES41,1,93,1
SCENES39,1,93,2
SCENES36,1,93,1
SCENES21,4,93,2
SCENES44,5,93,1
SCENES26,NA,93,2
SCENES43,1,93,1
SCENES37,NA,93,2
SCENES28,3,93,1
SCENES49,1,93,1
SCENES2,1,93,1
SCENES21,5,93,1
SCENES43,1,93,2
SCENES12,1,93,1
SCENES23,1,93,1
SCENES39,1,93,1
SCENES48,1,93,1
SCENES8,2,93,1
SCENES9,5,93,1
SCENES40,4,93,1
SCENES23,NA,93,2
SCENES22,1,93,1
SCENES7,NA,93,2
SCENES36,1,93,2
SCENES22,NA,93,2
SCENES46,NA,93,2
SCENES49,NA,93,2
SCENES5,5,93,1
SCENES20,NA,93,2
SCENES1,5,93,1
SCENES12,1,93,2
SCENES2,NA,93,2
SCENES11,1,93,1
SCENES7,1,93,1
SCENES18,1,93,1
SCENES8,NA,93,2
SCENES25,NA,93,2
SCENES1,NA,93,2
SCENES40,NA,93,2
SCENES14,NA,93,2
SCENES14,6,93,1
SCENES5,NA,93,2
SCENES46,2,93,1
SCENES18,1,93,2
SCENES22,3,95,1
SCENES40,NA,95,2
SCENES9,6,95,2
SCENES6,2,95,2
SCENES28,NA,95,2
SCENES36,2,95,1
SCENES43,2,95,1
SCENES46,NA,95,2
SCENES13,7,95,1
SCENES43,3,95,2
SCENES5,NA,95,2
SCENES39,3,95,2
SCENES7,NA,95,2
SCENES13,NA,95,2
SCENES10,NA,95,2
SCENES10,6,95,1
SCENES9,6,95,1
SCENES49,3,95,1
SCENES11,NA,95,2
SCENES25,NA,95,2
SCENES12,7,95,1
SCENES41,NA,95,2
SCENES6,3,95,1
SCENES44,NA,95,2
SCENES48,4,95,1
SCENES44,5,95,1
SCENES26,NA,95,2
SCENES36,3,95,2
SCENES26,2,95,1
SCENES46,6,95,1
SCENES48,NA,95,2
SCENES21,7,95,2
SCENES23,NA,95,2
SCENES25,2,95,1
SCENES5,7,95,1
SCENES20,NA,95,2
SCENES49,NA,95,2
SCENES8,NA,95,2
SCENES40,5,95,1
SCENES14,NA,95,2
SCENES23,4,95,1
SCENES22,NA,95,2
SCENES2,3,95,1
SCENES39,2,95,1
SCENES18,3,95,2
SCENES41,3,95,1
SCENES1,NA,95,2
SCENES2,NA,95,2
SCENES12,7,95,2
SCENES14,7,95,1
SCENES11,4,95,1
SCENES7,5,95,1
SCENES28,6,95,1
SCENES37,6,95,1
SCENES21,7,95,1
SCENES37,NA,95,2
SCENES1,5,95,1
SCENES20,7,95,1
SCENES8,6,95,1
SCENES18,3,95,1
