Obj,Rating,Sub,Block
OBJECTS25,3,691,1
OBJECTS38,6,691,1
OBJECTS18,6,691,1
OBJECTS31,NA,691,2
OBJECTS37,4,691,1
OBJECTS34,NA,691,2
OBJECTS27,6,691,2
OBJECTS27,5,691,1
OBJECTS6,6,691,1
OBJECTS5,5,691,1
OBJECTS11,4,691,1
OBJECTS26,NA,691,2
OBJECTS8,NA,691,2
OBJECTS12,1,691,1
OBJECTS33,3,691,2
OBJECTS7,NA,691,2
OBJECTS35,6,691,1
OBJECTS9,1,735,2
OBJECTS24,5,735,1
OBJECTS18,4,735,2
OBJECTS42,1,735,1
OBJECTS43,1,735,1
OBJECTS31,NA,735,2
OBJECTS16,NA,735,2
OBJECTS34,NA,735,2
OBJECTS40,4,735,1
OBJECTS25,NA,735,2
OBJECTS7,3,735,1
OBJECTS31,1,735,1
OBJECTS3,4,735,2
OBJECTS32,5,735,1
OBJECTS40,NA,735,2
OBJECTS21,4,735,1
OBJECTS49,3,735,1
OBJECTS43,1,735,2
OBJECTS32,NA,735,2
OBJECTS12,2,735,2
OBJECTS45,1,735,1
OBJECTS24,4,735,2
OBJECTS5,2,735,1
OBJECTS35,7,735,1
OBJECTS37,7,735,1
OBJECTS27,3,735,2
OBJECTS38,NA,735,2
OBJECTS7,NA,735,2
OBJECTS22,NA,735,2
OBJECTS37,NA,735,2
OBJECTS3,3,735,1
OBJECTS6,1,735,2
OBJECTS6,1,735,1
OBJECTS11,2,735,1
OBJECTS23,4,735,1
OBJECTS25,5,735,1
OBJECTS38,2,735,1
OBJECTS26,6,735,1
OBJECTS39,4,735,2
OBJECTS18,4,735,1
OBJECTS33,5,735,1
OBJECTS34,3,735,1
OBJECTS5,NA,735,2
OBJECTS27,3,735,1
OBJECTS21,2,735,2
OBJECTS8,NA,735,2
OBJECTS22,4,735,1
OBJECTS49,NA,735,2
OBJECTS11,NA,735,2
OBJECTS45,NA,735,2
OBJECTS26,NA,735,2
OBJECTS39,5,735,1
OBJECTS23,NA,735,2
OBJECTS35,NA,735,2
OBJECTS33,6,735,2
OBJECTS16,4,735,1
OBJECTS8,4,735,1
OBJECTS9,2,735,1
OBJECTS42,NA,735,2
OBJECTS12,2,735,1
OBJECTS40,NA,772,2
OBJECTS12,7,772,1
OBJECTS9,3,772,2
OBJECTS42,2,772,1
OBJECTS33,7,772,2
OBJECTS37,NA,772,2
OBJECTS5,NA,772,2
OBJECTS26,NA,772,2
OBJECTS25,NA,772,2
OBJECTS3,6,772,2
OBJECTS32,NA,772,2
OBJECTS21,4,772,1
OBJECTS18,7,772,1
OBJECTS7,NA,772,2
OBJECTS22,4,772,1
OBJECTS24,4,772,1
OBJECTS27,7,772,2
OBJECTS11,5,772,1
OBJECTS38,3,772,1
OBJECTS9,3,772,1
OBJECTS34,7,772,1
OBJECTS8,5,772,1
OBJECTS38,NA,772,2
OBJECTS39,7,772,2
OBJECTS37,5,772,1
OBJECTS43,5,772,2
OBJECTS31,NA,772,2
OBJECTS45,7,772,1
OBJECTS35,7,772,1
OBJECTS45,NA,772,2
OBJECTS31,3,772,1
OBJECTS16,4,772,1
OBJECTS7,6,772,1
OBJECTS27,6,772,1
OBJECTS6,5,772,1
OBJECTS22,NA,772,2
OBJECTS8,NA,772,2
OBJECTS16,NA,772,2
OBJECTS24,3,772,2
OBJECTS3,5,772,1
OBJECTS39,7,772,1
OBJECTS35,NA,772,2
OBJECTS18,6,772,2
OBJECTS49,NA,772,2
OBJECTS6,3,772,2
OBJECTS33,7,772,1
OBJECTS42,NA,772,2
OBJECTS5,7,772,1
OBJECTS40,5,772,1
OBJECTS12,7,772,2
OBJECTS43,6,772,1
OBJECTS23,5,772,1
OBJECTS23,NA,772,2
OBJECTS32,6,772,1
OBJECTS34,NA,772,2
OBJECTS49,2,772,1
OBJECTS25,7,772,1
OBJECTS26,6,772,1
OBJECTS21,3,772,2
OBJECTS11,NA,772,2
OBJECTS22,NA,79,2
OBJECTS22,5,79,1
OBJECTS38,4,79,1
OBJECTS39,6,79,2
OBJECTS9,2,79,1
OBJECTS43,6,79,2
OBJECTS18,7,79,1
OBJECTS43,5,79,1
OBJECTS34,NA,79,2
OBJECTS3,3,79,2
OBJECTS8,NA,79,2
OBJECTS16,4,79,1
OBJECTS23,6,79,1
OBJECTS42,3,79,1
OBJECTS24,6,79,1
OBJECTS33,5,79,1
OBJECTS23,NA,79,2
OBJECTS32,NA,79,2
OBJECTS42,NA,79,2
OBJECTS32,5,79,1
OBJECTS34,5,79,1
OBJECTS35,6,79,1
OBJECTS45,6,79,1
OBJECTS9,3,79,2
OBJECTS26,NA,79,2
OBJECTS5,NA,79,2
OBJECTS11,NA,79,2
OBJECTS11,4,79,1
OBJECTS37,4,79,1
OBJECTS7,NA,79,2
OBJECTS26,7,79,1
OBJECTS37,NA,79,2
OBJECTS24,5,79,2
OBJECTS12,6,79,2
OBJECTS38,NA,79,2
OBJECTS39,6,79,1
OBJECTS21,2,79,2
OBJECTS27,6,79,1
OBJECTS49,2,79,1
OBJECTS45,NA,79,2
OBJECTS21,2,79,1
OBJECTS7,6,79,1
OBJECTS6,6,79,1
OBJECTS40,NA,79,2
OBJECTS31,NA,79,2
OBJECTS27,6,79,2
OBJECTS16,NA,79,2
OBJECTS25,NA,79,2
OBJECTS40,2,79,1
OBJECTS33,5,79,2
OBJECTS18,5,79,2
OBJECTS5,6,79,1
OBJECTS49,NA,79,2
OBJECTS12,6,79,1
OBJECTS6,5,79,2
OBJECTS3,3,79,1
OBJECTS8,5,79,1
OBJECTS35,NA,79,2
OBJECTS25,5,79,1
OBJECTS31,4,79,1
OBJECTS32,4,86,1
OBJECTS35,6,86,1
OBJECTS39,5,86,1
OBJECTS12,5,86,1
OBJECTS9,6,86,1
OBJECTS43,3,86,1
OBJECTS3,4,86,2
OBJECTS5,NA,86,2
OBJECTS49,5,86,1
OBJECTS45,NA,86,2
OBJECTS5,5,86,1
OBJECTS33,5,86,2
OBJECTS24,4,86,2
OBJECTS23,NA,86,2
OBJECTS37,5,86,1
OBJECTS18,6,86,2
OBJECTS27,4,86,2
OBJECTS42,NA,86,2
OBJECTS25,NA,86,2
OBJECTS3,5,86,1
OBJECTS42,4,86,1
OBJECTS25,4,86,1
OBJECTS43,3,86,2
OBJECTS21,5,86,1
OBJECTS7,6,86,1
OBJECTS34,NA,86,2
OBJECTS33,4,86,1
OBJECTS6,4,86,2
OBJECTS22,NA,86,2
OBJECTS45,5,86,1
OBJECTS40,NA,86,2
OBJECTS12,4,86,2
OBJECTS38,2,86,1
OBJECTS6,5,86,1
OBJECTS24,5,86,1
OBJECTS34,5,86,1
OBJECTS21,5,86,2
OBJECTS27,4,86,1
OBJECTS9,6,86,2
OBJECTS38,NA,86,2
OBJECTS26,NA,86,2
OBJECTS26,5,86,1
OBJECTS37,NA,86,2
OBJECTS7,NA,86,2
OBJECTS40,4,86,1
OBJECTS8,NA,86,2
OBJECTS11,6,86,1
OBJECTS8,6,86,1
OBJECTS16,NA,86,2
OBJECTS31,5,86,1
OBJECTS39,6,86,2
OBJECTS22,6,86,1
OBJECTS31,NA,86,2
OBJECTS32,NA,86,2
OBJECTS35,NA,86,2
OBJECTS16,6,86,1
OBJECTS23,5,86,1
OBJECTS11,NA,86,2
OBJECTS18,7,86,1
OBJECTS49,NA,86,2
OBJECTS32,NA,88,2
OBJECTS3,4,88,2
OBJECTS31,NA,88,2
OBJECTS45,3,88,1
OBJECTS34,2,88,1
OBJECTS42,NA,88,2
OBJECTS39,3,88,1
OBJECTS3,5,88,1
OBJECTS7,5,88,1
OBJECTS12,4,88,1
OBJECTS24,5,88,1
OBJECTS5,7,88,1
OBJECTS33,5,88,2
OBJECTS6,6,88,1
OBJECTS23,NA,88,2
OBJECTS23,6,88,1
OBJECTS16,2,88,1
OBJECTS26,4,88,1
OBJECTS42,4,88,1
OBJECTS8,4,88,1
OBJECTS5,NA,88,2
OBJECTS49,3,88,1
OBJECTS12,5,88,2
OBJECTS9,2,88,1
OBJECTS27,3,88,2
OBJECTS11,3,88,1
OBJECTS33,4,88,1
OBJECTS21,3,88,2
OBJECTS40,5,88,1
OBJECTS35,4,88,1
OBJECTS9,2,88,2
OBJECTS25,4,88,1
OBJECTS26,NA,88,2
OBJECTS24,5,88,2
OBJECTS11,NA,88,2
OBJECTS18,5,88,1
OBJECTS7,NA,88,2
OBJECTS21,3,88,1
OBJECTS37,4,88,1
OBJECTS49,NA,88,2
OBJECTS32,4,88,1
OBJECTS34,NA,88,2
OBJECTS6,6,88,2
OBJECTS22,NA,88,2
OBJECTS38,5,88,1
OBJECTS43,7,88,2
OBJECTS40,NA,88,2
OBJECTS39,4,88,2
OBJECTS8,NA,88,2
OBJECTS43,6,88,1
OBJECTS35,NA,88,2
OBJECTS27,3,88,1
OBJECTS38,NA,88,2
OBJECTS22,3,88,1
OBJECTS16,NA,88,2
OBJECTS37,NA,88,2
OBJECTS45,NA,88,2
OBJECTS31,5,88,1
OBJECTS18,4,88,2
OBJECTS25,NA,88,2
OBJECTS37,NA,93,2
OBJECTS6,2,93,2
OBJECTS3,1,93,1
OBJECTS26,NA,93,2
OBJECTS33,1,93,1
OBJECTS6,3,93,1
OBJECTS37,2,93,1
OBJECTS25,2,93,1
OBJECTS9,2,93,2
OBJECTS49,NA,93,2
OBJECTS49,2,93,1
OBJECTS7,NA,93,2
OBJECTS34,NA,93,2
OBJECTS35,7,93,1
OBJECTS32,NA,93,2
OBJECTS8,NA,93,2
OBJECTS7,1,93,1
OBJECTS39,7,93,2
OBJECTS27,3,93,2
OBJECTS34,3,93,1
OBJECTS45,7,93,1
OBJECTS21,2,93,2
OBJECTS24,3,93,1
OBJECTS32,1,93,1
OBJECTS25,NA,93,2
OBJECTS43,4,93,1
OBJECTS5,3,93,1
OBJECTS8,1,93,1
OBJECTS42,3,93,1
OBJECTS21,2,93,1
OBJECTS43,4,93,2
OBJECTS33,2,93,2
OBJECTS12,1,93,1
OBJECTS22,2,93,1
OBJECTS39,5,93,1
OBJECTS24,2,93,2
OBJECTS9,1,93,1
OBJECTS11,1,93,1
OBJECTS22,NA,93,2
OBJECTS23,3,93,1
OBJECTS40,NA,93,2
OBJECTS23,NA,93,2
OBJECTS31,NA,93,2
OBJECTS5,NA,93,2
OBJECTS35,NA,93,2
OBJECTS12,2,93,2
OBJECTS42,NA,93,2
OBJECTS27,2,93,1
OBJECTS26,3,93,1
OBJECTS40,1,93,1
OBJECTS18,7,93,1
OBJECTS3,2,93,2
OBJECTS45,NA,93,2
OBJECTS11,NA,93,2
OBJECTS38,NA,93,2
OBJECTS38,2,93,1
OBJECTS16,1,93,1
OBJECTS31,1,93,1
OBJECTS16,NA,93,2
OBJECTS18,3,93,2
OBJECTS42,3,95,1
OBJECTS45,NA,95,2
OBJECTS9,3,95,2
OBJECTS6,7,95,2
OBJECTS43,5,95,1
OBJECTS16,NA,95,2
OBJECTS16,3,95,1
OBJECTS34,NA,95,2
OBJECTS26,6,95,1
OBJECTS43,6,95,2
OBJECTS11,NA,95,2
OBJECTS39,3,95,2
OBJECTS32,NA,95,2
OBJECTS33,4,95,2
OBJECTS26,NA,95,2
OBJECTS31,6,95,1
OBJECTS25,NA,95,2
OBJECTS25,5,95,1
OBJECTS9,4,95,1
OBJECTS8,NA,95,2
OBJECTS3,4,95,1
OBJECTS33,5,95,1
OBJECTS3,3,95,2
OBJECTS12,3,95,1
OBJECTS31,NA,95,2
OBJECTS6,7,95,1
OBJECTS7,NA,95,2
OBJECTS5,6,95,1
OBJECTS7,5,95,1
OBJECTS49,NA,95,2
OBJECTS49,3,95,1
OBJECTS34,4,95,1
OBJECTS5,NA,95,2
OBJECTS37,NA,95,2
OBJECTS37,6,95,1
OBJECTS40,4,95,1
OBJECTS21,3,95,2
OBJECTS22,NA,95,2
OBJECTS11,3,95,1
OBJECTS38,NA,95,2
OBJECTS23,NA,95,2
OBJECTS35,NA,95,2
OBJECTS22,3,95,1
OBJECTS42,NA,95,2
OBJECTS32,6,95,1
OBJECTS40,NA,95,2
OBJECTS39,3,95,1
OBJECTS24,6,95,1
OBJECTS18,3,95,2
OBJECTS12,4,95,2
OBJECTS35,4,95,1
OBJECTS8,4,95,1
OBJECTS27,7,95,1
OBJECTS21,3,95,1
OBJECTS27,7,95,2
OBJECTS24,6,95,2
OBJECTS38,3,95,1
OBJECTS23,5,95,1
OBJECTS45,3,95,1
OBJECTS18,5,95,1
